TenderId,TransactionId,TenderType,PaymentTokenHash
TD00002151,TR00002151,Card,be776e98745111460fa0f2d87cc612e3458adf7a3f6db2af5337a4be9ae839fc
TD00002152,TR00002152,Card,79ea60cc07afaf5099016356628bdd20c33b7c17066947e56c734d85c124d705
TD00002153,TR00002153,Card,a2c004ec215387cf275498d024c797fffce069195302fa21315dc58d3020c96b
TD00002155,TR00002155,Card,3a5418272f9023e9b49ea8b3c7382376823242a957a6769a196feb551d00ea1b
TD00002157,TR00002157,Card,b508b608c3a48c01dda40456344ffc86414959e2254e1753410705122756d3da
TD00002158,TR00002158,Card,c0dda12bcc529c3c84b67c383c97674c21516733d479989011e9c0123c2a46e5
TD00002160,TR00002160,Card,1db226a8eaba0cd27236d71eabde5f50a5bee8f4a40af8a9814f2518764fa3fd
TD00002163,TR00002163,Card,17491322710d2147907fa029f54f17516e7d4f48c45b1b358e166eef0d066d1e
TD00002164,TR00002164,Card,a5d83c4665e354c9e0c96cbfcf9f7183309ff70a764e064c0098984a53fcec4d
TD00002165,TR00002165,Card,18b3223d2f2a58af115b587e8f27c5a12c346698cc016a311d00f1dde59007f1
TD00002167,TR00002167,Card,6a6caa0908768a6d507ed70c3be7669b23d8b1ad983c6c5e1c64627041ca6aca
TD00002170,TR00002170,Card,4b0034195e3892956e703820369be8892c0d986e2813285aa99881a54d1ae90f
TD00002171,TR00002171,Card,4acfd2e9f42275f5d1e142865fbcdd893903431724b5c311eb5d5b73aae22a29
TD00002173,TR00002173,Card,c231f58c32a9cd85181f5ff401d91022f46edf1f13ef618247f794a2b565230a
TD00002174,TR00002174,Card,13ed4c67208339d9a8dd8343e2593c7874ad8747a3263640951ebb8a552302cc
TD00002175,TR00002175,Card,d3e6b888b6241fb967c3a5b6e3215cdc4995a08ae1f3625e7f3382e66b0c98a9
TD00002176,TR00002176,Card,1293bc30d910338d33d8ed60465fbeb6890dd89935e3559acbe464409ee03123
TD00002178,TR00002178,Card,5f3431edde22169354e809f4d922a90d69957a237ad7f1b396b4cf7665b28982
TD00002179,TR00002179,Card,173f25be78d6b12f43782359e6786345e1e0d12a872f3bdee03ef882d3207f1b
TD00002180,TR00002180,Card,ebb3f3948f6d86553e67b8f6cf45900d4ec973fba16ad5417bb577c7bf99e75b
TD00002182,TR00002182,Card,0b9c9445e613ebedb92e88fa3f9a073436b406e88c4848c3233664c4c1584616
TD00002183,TR00002183,Card,6136ee4a6b17cc72290b64a6b18f5a8498f2de0e1c76f5df385088aca9d7b32b
TD00002184,TR00002184,Card,c4b4803a6a3955950e0c5cd5d826084fed790c19482704a813fc05f10a53b85a
TD00002186,TR00002186,Card,18ce896d66fd0bd87d7d76670e6eb454eda0caea40522b0cc44d6933b9d90276
TD00002187,TR00002187,Card,325448526cd6f2424e567bf457b83508b26e9c682c00870dadd1c691b124e7a9
TD00002188,TR00002188,Card,20622cebe1e01258be61aabf243587eb79f82937e7d853f182ec865b33f7b3e2
TD00002189,TR00002189,Card,bd5f22f7338ec4f3e1af198af36b0842ad35eea5d7f95378eee3228f4f6a65bc
TD00002190,TR00002190,Card,7e3d3e4e68ffbb3887e7c4b685e2a39fd2e849e1780accb4d64a1dcc5d4cb40c
TD00002192,TR00002192,Card,6948e7d74089449f3757d82a7119abed02912764fdefe4131777ca013a448336
TD00002193,TR00002193,Card,e1d9bf5062173d0e43c9571cb122d88de58cd8b4286d8b921a8faf18126f7335
TD00002194,TR00002194,Card,0dcc1f79894824a109e201c2112273e876915c30ad59a94ef2b27d6d64a13e90
TD00002195,TR00002195,Card,a975ef3a1fb2386d05f4900d504aceebec4953fd7ab63f50e8560fff1cc2c8ac
TD00002196,TR00002196,Card,c77097247a72f36386eccd364e30b68b00d846060dcdd2ef4b738c69ed9cc32e
TD00002197,TR00002197,Card,9956b426e0443444adb393f53e18f391982be98122a4bfcd1a0b18452928b568
TD00002198,TR00002198,Card,90fcb469e35e34863950a5e066fe63c4612379b5ac6601baba09d3ff289f13ec
TD00002199,TR00002199,Card,2b044ed664249ece5870ebcb61a8c585c5367535d4e608f2a9bb1aea14774ed3
